lon;lat;UTC;Year;Month;Day;Hour;Minute;UnitID
-66.35423;77.6589;2022-04-16 15:30:13;2022;4;16;15;30;88465
-66.35398;77.65905;2022-04-16 15:00:08;2022;4;16;15;0;88465
-66.35257;77.65914;2022-04-16 14:30:11;2022;4;16;14;30;88465
-66.35324;77.65894;2022-04-16 14:00:10;2022;4;16;14;0;88465
-66.35233;77.65878;2022-04-16 13:30:09;2022;4;16;13;30;88465
-66.35318;77.65887;2022-04-16 13:00:07;2022;4;16;13;0;88465
-66.35326;77.65887;2022-04-16 12:30:06;2022;4;16;12;30;88465
-66.35355;77.65882;2022-04-16 12:00:20;2022;4;16;12;0;88465
-66.35362;77.65882;2022-04-16 11:30:08;2022;4;16;11;30;88465
-66.35351;77.6588;2022-04-16 11:00:08;2022;4;16;11;0;88465
-66.35343;77.6588;2022-04-16 10:30:08;2022;4;16;10;30;88465
-66.35371;77.6588;2022-04-16 10:00:08;2022;4;16;10;0;88465
-66.35368;77.65881;2022-04-16 09:30:37;2022;4;16;9;30;88465
-66.35448;77.65886;2022-04-16 09:00:20;2022;4;16;9;0;88465
-66.35553;77.65889;2022-04-16 08:30:08;2022;4;16;8;30;88465
-66.35471;77.65876;2022-04-16 08:00:09;2022;4;16;8;0;88465
-66.35395;77.65893;2022-04-16 07:30:20;2022;4;16;7;30;88465
-66.35318;77.65885;2022-04-16 07:00:20;2022;4;16;7;0;88465
-66.35347;77.6589;2022-04-16 06:30:10;2022;4;16;6;30;88465
-66.35436;77.6588;2022-04-16 06:00:11;2022;4;16;6;0;88465
-66.35389;77.65878;2022-04-16 05:30:13;2022;4;16;5;30;88465
-66.35343;77.65878;2022-04-16 05:00:12;2022;4;16;5;0;88465
-66.35212;77.6587;2022-04-15 23:30:09;2022;4;15;23;30;88465
-66.35372;77.65894;2022-04-15 23:00:08;2022;4;15;23;0;88465
-66.3531;77.65887;2022-04-15 22:30:09;2022;4;15;22;30;88465
-66.35376;77.65901;2022-04-15 22:00:12;2022;4;15;22;0;88465
-66.35436;77.65913;2022-04-15 21:30:09;2022;4;15;21;30;88465
-66.35379;77.65885;2022-04-15 21:00:09;2022;4;15;21;0;88465
-66.35288;77.65874;2022-04-15 20:30:07;2022;4;15;20;30;88465
-66.35254;77.65855;2022-04-15 20:00:09;2022;4;15;20;0;88465
-66.35347;77.65874;2022-04-15 19:30:10;2022;4;15;19;30;88465
-66.35314;77.6587;2022-04-15 19:00:08;2022;4;15;19;0;88465
-66.35334;77.65874;2022-04-15 18:30:07;2022;4;15;18;30;88465
-66.35352;77.65884;2022-04-15 18:00:07;2022;4;15;18;0;88465
-66.35358;77.65885;2022-04-15 17:30:06;2022;4;15;17;30;88465
-66.35368;77.65889;2022-04-15 17:00:17;2022;4;15;17;0;88465
-66.35351;77.65897;2022-04-15 16:30:10;2022;4;15;16;30;88465
-66.35362;77.6589;2022-04-15 16:00:08;2022;4;15;16;0;88465
-66.35353;77.65887;2022-04-15 15:30:07;2022;4;15;15;30;88465
-66.35338;77.65885;2022-04-15 15:00:37;2022;4;15;15;0;88465
-66.3537;77.659;2022-04-15 14:30:06;2022;4;15;14;30;88465
-66.35402;77.65897;2022-04-15 14:00:20;2022;4;15;14;0;88465
-66.35347;77.65885;2022-04-15 13:30:08;2022;4;15;13;30;88465
-66.35338;77.65882;2022-04-15 13:00:20;2022;4;15;13;0;88465
-66.35361;77.65889;2022-04-15 12:30:09;2022;4;15;12;30;88465
-66.35295;77.65884;2022-04-15 12:00:10;2022;4;15;12;0;88465
-66.35336;77.65886;2022-04-15 11:30:08;2022;4;15;11;30;88465
-66.35333;77.65884;2022-04-15 11:00:06;2022;4;15;11;0;88465
-66.35334;77.65882;2022-04-15 10:30:37;2022;4;15;10;30;88465
-66.35262;77.65893;2022-04-15 10:00:07;2022;4;15;10;0;88465
-66.35336;77.65886;2022-04-15 09:30:17;2022;4;15;9;30;88465
-66.35326;77.65884;2022-04-15 09:00:07;2022;4;15;9;0;88465
-66.35326;77.65882;2022-04-15 08:30:08;2022;4;15;8;30;88465
-66.3533;77.65882;2022-04-15 08:00:08;2022;4;15;8;0;88465
-66.35314;77.65885;2022-04-15 07:30:08;2022;4;15;7;30;88465
-66.35318;77.65885;2022-04-15 07:00:08;2022;4;15;7;0;88465
-66.35332;77.65886;2022-04-15 06:30:09;2022;4;15;6;30;88465
-66.35324;77.65882;2022-04-15 06:00:37;2022;4;15;6;0;88465
-66.35295;77.65884;2022-04-15 05:30:12;2022;4;15;5;30;88465
-66.35174;77.65912;2022-04-15 05:00:30;2022;4;15;5;0;88465
-66.35314;77.65903;2022-04-14 23:30:08;2022;4;14;23;30;88465
-66.353;77.6588;2022-04-14 23:00:08;2022;4;14;23;0;88465
-66.35296;77.65882;2022-04-14 22:30:08;2022;4;14;22;30;88465
-66.35307;77.65882;2022-04-14 22:00:06;2022;4;14;22;0;88465
-66.35301;77.6588;2022-04-14 21:30:08;2022;4;14;21;30;88465
-66.353;77.6588;2022-04-14 21:00:37;2022;4;14;21;0;88465
-66.35172;77.65932;2022-04-14 20:30:20;2022;4;14;20;30;88465
-66.35184;77.65937;2022-04-14 20:00:09;2022;4;14;20;0;88465
-66.35262;77.65922;2022-04-14 19:30:14;2022;4;14;19;30;88465
-66.35145;77.65897;2022-04-14 19:00:16;2022;4;14;19;0;88465
-66.35196;77.65897;2022-04-14 18:30:14;2022;4;14;18;30;88465
-66.35198;77.65878;2022-04-14 18:00:21;2022;4;14;18;0;88465
-66.35319;77.65894;2022-04-14 17:30:07;2022;4;14;17;30;88465
-66.35314;77.65893;2022-04-14 17:00:08;2022;4;14;17;0;88465
-66.35329;77.65912;2022-04-14 16:30:20;2022;4;14;16;30;88465
-66.3528;77.65903;2022-04-14 16:00:06;2022;4;14;16;0;88465
-66.35268;77.65916;2022-04-14 15:30:20;2022;4;14;15;30;88465
-66.35265;77.65893;2022-04-14 15:00:20;2022;4;14;15;0;88465
-66.35152;77.65872;2022-04-14 14:30:11;2022;4;14;14;30;88465
-66.35296;77.65878;2022-04-14 14:00:07;2022;4;14;14;0;88465
-66.35207;77.65861;2022-04-14 13:30:14;2022;4;14;13;30;88465
-66.35307;77.65907;2022-04-14 13:00:19;2022;4;14;13;0;88465
-66.35358;77.65897;2022-04-14 12:30:07;2022;4;14;12;30;88465
-66.35356;77.65897;2022-04-14 12:00:20;2022;4;14;12;0;88465
-66.35342;77.65901;2022-04-14 11:30:07;2022;4;14;11;30;88465
-66.35316;77.65893;2022-04-14 11:00:20;2022;4;14;11;0;88465
-66.35265;77.65886;2022-04-14 10:30:09;2022;4;14;10;30;88465
-66.35284;77.65887;2022-04-14 10:00:07;2022;4;14;10;0;88465
-66.35484;77.65905;2022-04-14 09:30:12;2022;4;14;9;30;88465
-66.35408;77.65878;2022-04-14 09:00:08;2022;4;14;9;0;88465
-66.35393;77.65876;2022-04-14 08:30:09;2022;4;14;8;30;88465
-66.35375;77.65881;2022-04-14 08:00:08;2022;4;14;8;0;88465
-66.35375;77.65885;2022-04-14 07:30:08;2022;4;14;7;30;88465
-66.35351;77.65874;2022-04-14 07:00:08;2022;4;14;7;0;88465
-66.35333;77.65867;2022-04-14 06:30:09;2022;4;14;6;30;88465
-66.35413;77.65848;2022-04-14 06:00:10;2022;4;14;6;0;88465
-66.35402;77.65857;2022-04-14 05:30:08;2022;4;14;5;30;88465
-66.35272;77.65874;2022-04-14 05:00:10;2022;4;14;5;0;88465
-66.35265;77.65882;2022-04-13 23:30:09;2022;4;13;23;30;88465
-66.35255;77.65882;2022-04-13 23:00:08;2022;4;13;23;0;88465
-66.35272;77.65885;2022-04-13 22:30:07;2022;4;13;22;30;88465
-66.35284;77.65885;2022-04-13 22:00:20;2022;4;13;22;0;88465
-66.35249;77.6589;2022-04-13 21:30:09;2022;4;13;21;30;88465
-66.35259;77.65893;2022-04-13 21:00:08;2022;4;13;21;0;88465
-66.35257;77.65897;2022-04-13 20:30:20;2022;4;13;20;30;88465
-66.35235;77.6589;2022-04-13 20:00:06;2022;4;13;20;0;88465
-66.35254;77.65885;2022-04-13 19:30:19;2022;4;13;19;30;88465
-66.35242;77.65885;2022-04-13 19:00:07;2022;4;13;19;0;88465
-66.35259;77.65887;2022-04-13 18:30:07;2022;4;13;18;30;88465
-66.353;77.65889;2022-04-13 18:00:07;2022;4;13;18;0;88465
-66.35291;77.65889;2022-04-13 17:30:07;2022;4;13;17;30;88465
-66.35309;77.65893;2022-04-13 17:00:07;2022;4;13;17;0;88465
-66.3532;77.65893;2022-04-13 16:30:07;2022;4;13;16;30;88465
-66.35297;77.6589;2022-04-13 16:00:08;2022;4;13;16;0;88465
-66.35284;77.65882;2022-04-13 15:30:09;2022;4;13;15;30;88465
-66.35291;77.65882;2022-04-13 15:00:08;2022;4;13;15;0;88465
-66.35288;77.65887;2022-04-13 14:30:07;2022;4;13;14;30;88465
-66.35288;77.65885;2022-04-13 14:00:37;2022;4;13;14;0;88465
-66.35315;77.65897;2022-04-13 13:30:09;2022;4;13;13;30;88465
-66.35268;77.6589;2022-04-13 13:00:08;2022;4;13;13;0;88465
-66.35263;77.65887;2022-04-13 12:30:07;2022;4;13;12;30;88465
-66.35268;77.65885;2022-04-13 12:00:08;2022;4;13;12;0;88465
-66.35248;77.65887;2022-04-13 11:30:08;2022;4;13;11;30;88465
-66.35263;77.65886;2022-04-13 11:00:06;2022;4;13;11;0;88465
-66.35265;77.65885;2022-04-13 10:30:37;2022;4;13;10;30;88465
-66.35226;77.65893;2022-04-13 10:00:07;2022;4;13;10;0;88465
-66.35268;77.65889;2022-04-13 09:30:08;2022;4;13;9;30;88465
-66.35276;77.65886;2022-04-13 09:00:08;2022;4;13;9;0;88465
-66.35271;77.65887;2022-04-13 08:30:08;2022;4;13;8;30;88465
-66.35271;77.65886;2022-04-13 08:00:08;2022;4;13;8;0;88465
-66.35295;77.65882;2022-04-13 07:30:08;2022;4;13;7;30;88465
-66.35275;77.65884;2022-04-13 07:00:37;2022;4;13;7;0;88465
-66.35343;77.65872;2022-04-13 06:30:08;2022;4;13;6;30;88465
-66.3525;77.65887;2022-04-12 23:30:08;2022;4;12;23;30;88465
-66.35254;77.65886;2022-04-12 23:00:37;2022;4;12;23;0;88465
-66.35236;77.65903;2022-04-12 22:30:20;2022;4;12;22;30;88465
-66.35263;77.65909;2022-04-12 22:00:19;2022;4;12;22;0;88465
-66.35239;77.65922;2022-04-12 21:30:09;2022;4;12;21;30;88465
-66.35227;77.65922;2022-04-12 21:00:08;2022;4;12;21;0;88465
-66.3512;77.65897;2022-04-12 20:30:14;2022;4;12;20;30;88465
-66.35421;77.65876;2022-04-12 20:00:18;2022;4;12;20;0;88465
-66.35368;77.65899;2022-04-12 19:30:16;2022;4;12;19;30;88465
-66.34916;77.65878;2022-04-12 19:00:25;2022;4;12;19;0;88465
-66.35288;77.65889;2022-04-12 18:30:07;2022;4;12;18;30;88465
-66.35262;77.65887;2022-04-12 18:00:12;2022;4;12;18;0;88465
-66.3525;77.65887;2022-04-12 17:30:09;2022;4;12;17;30;88465
-66.3524;77.65884;2022-04-12 17:00:08;2022;4;12;17;0;88465
-66.35242;77.65885;2022-04-12 16:30:09;2022;4;12;16;30;88465
-66.3525;77.65885;2022-04-12 16:00:06;2022;4;12;16;0;88465
-66.3525;77.65885;2022-04-12 15:30:36;2022;4;12;15;30;88465
-66.35255;77.65893;2022-04-12 15:00:07;2022;4;12;15;0;88465
-66.35164;77.65838;2022-04-12 14:30:14;2022;4;12;14;30;88465
-66.35181;77.6583;2022-04-12 14:00:13;2022;4;12;14;0;88465
-66.35174;77.65857;2022-04-12 13:30:13;2022;4;12;13;30;88465
-66.35326;77.65884;2022-04-12 13:00:14;2022;4;12;13;0;88465
-66.35262;77.65897;2022-04-12 12:30:14;2022;4;12;12;30;88465
-66.35236;77.65893;2022-04-12 12:00:14;2022;4;12;12;0;88465
-66.35246;77.65897;2022-04-12 11:30:19;2022;4;12;11;30;88465
-66.35235;77.65887;2022-04-12 11:00:09;2022;4;12;11;0;88465
-66.35192;77.6589;2022-04-12 10:30:09;2022;4;12;10;30;88465
-66.35181;77.65881;2022-04-12 10:00:07;2022;4;12;10;0;88465
-66.35216;77.65882;2022-04-12 09:30:17;2022;4;12;9;30;88465
-66.35193;77.6588;2022-04-12 09:00:10;2022;4;12;9;0;88465
-66.35169;77.65813;2022-04-12 08:30:20;2022;4;12;8;30;88465
-66.35229;77.65811;2022-04-12 08:00:09;2022;4;12;8;0;88465
-66.35184;77.65894;2022-04-12 07:30:21;2022;4;12;7;30;88465
-66.35165;77.65897;2022-04-12 07:00:20;2022;4;12;7;0;88465
-66.35418;77.65893;2022-04-12 06:30:07;2022;4;12;6;30;88465
-66.35029;77.65874;2022-04-12 06:00:20;2022;4;12;6;0;88465
-66.35104;77.65908;2022-04-12 05:30:22;2022;4;12;5;30;88465
-66.35085;77.659;2022-04-12 05:00:10;2022;4;12;5;0;88465
-66.35213;77.65897;2022-04-11 23:30:09;2022;4;11;23;30;88465
-66.35404;77.65894;2022-04-11 23:00:27;2022;4;11;23;0;88465
-66.3525;77.65867;2022-04-11 22:30:09;2022;4;11;22;30;88465
-66.3525;77.6589;2022-04-11 22:00:12;2022;4;11;22;0;88465
-66.35252;77.65897;2022-04-11 21:30:13;2022;4;11;21;30;88465
-66.35151;77.65881;2022-04-11 21:00:14;2022;4;11;21;0;88465
-66.35202;77.65893;2022-04-11 20:30:19;2022;4;11;20;30;88465
-66.35164;77.65893;2022-04-11 20:00:06;2022;4;11;20;0;88465
-66.3504;77.65886;2022-04-11 19:30:16;2022;4;11;19;30;88465
-66.3507;77.6589;2022-04-11 19:00:20;2022;4;11;19;0;88465
-66.35177;77.65882;2022-04-11 18:30:07;2022;4;11;18;30;88465
-66.35159;77.65882;2022-04-11 18:00:09;2022;4;11;18;0;88465
-66.35282;77.65886;2022-04-11 17:30:20;2022;4;11;17;30;88465
-66.35181;77.6588;2022-04-11 17:00:11;2022;4;11;17;0;88465
-66.3521;77.65872;2022-04-11 16:30:08;2022;4;11;16;30;88465
-66.35202;77.65867;2022-04-11 16:00:09;2022;4;11;16;0;88465
-66.35197;77.65903;2022-04-11 15:30:19;2022;4;11;15;30;88465
-66.35152;77.65894;2022-04-11 15:00:20;2022;4;11;15;0;88465
-66.35188;77.65881;2022-04-11 14:30:07;2022;4;11;14;30;88465
-66.3522;77.65882;2022-04-11 14:00:07;2022;4;11;14;0;88465
-66.35253;77.65885;2022-04-11 13:30:07;2022;4;11;13;30;88465
-66.3523;77.65887;2022-04-11 13:00:07;2022;4;11;13;0;88465
-66.35213;77.6589;2022-04-11 12:30:07;2022;4;11;12;30;88465
-66.35201;77.65887;2022-04-11 12:00:08;2022;4;11;12;0;88465
-66.3521;77.65886;2022-04-11 11:30:07;2022;4;11;11;30;88465
-66.35212;77.65887;2022-04-11 11:00:37;2022;4;11;11;0;88465
-66.35038;77.65916;2022-04-11 10:30:07;2022;4;11;10;30;88465
-66.35334;77.65901;2022-04-11 10:00:14;2022;4;11;10;0;88465
-66.35461;77.65922;2022-04-11 09:30:15;2022;4;11;9;30;88465
-66.35284;77.6589;2022-04-11 09:00:21;2022;4;11;9;0;88465
-66.35231;77.65882;2022-04-11 08:30:24;2022;4;11;8;30;88465
-66.35259;77.65881;2022-04-11 08:00:12;2022;4;11;8;0;88465
-66.35303;77.65874;2022-04-11 07:30:19;2022;4;11;7;30;88465
-66.35305;77.65887;2022-04-11 07:00:08;2022;4;11;7;0;88465
-66.35301;77.6589;2022-04-11 06:30:07;2022;4;11;6;30;88465
-66.35137;77.65886;2022-04-11 06:00:18;2022;4;11;6;0;88465
-66.35193;77.65893;2022-04-11 05:30:07;2022;4;11;5;30;88465
-66.35204;77.6589;2022-04-11 05:00:18;2022;4;11;5;0;88465
-66.35259;77.65853;2022-04-10 23:30:28;2022;4;10;23;30;88465
-66.35238;77.6587;2022-04-10 23:00:19;2022;4;10;23;0;88465
-66.35132;77.65881;2022-04-10 22:30:09;2022;4;10;22;30;88465
-66.35108;77.65884;2022-04-10 22:00:19;2022;4;10;22;0;88465
-66.35044;77.65884;2022-04-10 21:30:07;2022;4;10;21;30;88465
-66.35019;77.65886;2022-04-10 21:00:11;2022;4;10;21;0;88465
-66.35139;77.65893;2022-04-10 20:30:07;2022;4;10;20;30;88465
-66.35097;77.65897;2022-04-10 20:00:19;2022;4;10;20;0;88465
-66.35233;77.65913;2022-04-10 19:30:26;2022;4;10;19;30;88465
-66.35185;77.65899;2022-04-10 19:00:07;2022;4;10;19;0;88465
-66.35281;77.6589;2022-04-10 18:30:07;2022;4;10;18;30;88465
-66.35226;77.65893;2022-04-10 18:00:08;2022;4;10;18;0;88465
-66.35191;77.65889;2022-04-10 17:30:10;2022;4;10;17;30;88465
-66.35187;77.65887;2022-04-10 17:00:10;2022;4;10;17;0;88465
-66.35188;77.65884;2022-04-10 16:30:07;2022;4;10;16;30;88465
-66.35204;77.65886;2022-04-10 16:00:36;2022;4;10;16;0;88465
-66.35131;77.65909;2022-04-10 15:30:13;2022;4;10;15;30;88465
-66.35184;77.65903;2022-04-10 15:00:08;2022;4;10;15;0;88465
-66.35081;77.65901;2022-04-10 14:30:16;2022;4;10;14;30;88465
-66.35105;77.65872;2022-04-10 14:00:08;2022;4;10;14;0;88465
-66.35066;77.65897;2022-04-10 13:30:20;2022;4;10;13;30;88465
-66.35143;77.65901;2022-04-10 13:00:08;2022;4;10;13;0;88465
-66.35108;77.65899;2022-04-10 12:30:20;2022;4;10;12;30;88465
-66.35326;77.65928;2022-04-10 12:00:07;2022;4;10;12;0;88465
-66.35117;77.65903;2022-04-10 11:30:20;2022;4;10;11;30;88465
-66.35196;77.65893;2022-04-10 11:00:19;2022;4;10;11;0;88465
-66.35097;77.659;2022-04-10 10:30:09;2022;4;10;10;30;88465
-66.35282;77.65907;2022-04-10 10:00:09;2022;4;10;10;0;88465
-66.3531;77.65908;2022-04-10 09:30:09;2022;4;10;9;30;88465
-66.35207;77.65897;2022-04-10 09:00:08;2022;4;10;9;0;88465
-66.35213;77.6589;2022-04-10 08:30:08;2022;4;10;8;30;88465
-66.35204;77.65885;2022-04-10 08:00:08;2022;4;10;8;0;88465
-66.35229;77.65889;2022-04-10 07:30:08;2022;4;10;7;30;88465
-66.35242;77.65884;2022-04-10 07:00:07;2022;4;10;7;0;88465
-66.3524;77.65885;2022-04-10 06:30:07;2022;4;10;6;30;88465
-66.35219;77.65886;2022-04-10 06:00:08;2022;4;10;6;0;88465
-66.35084;77.65912;2022-04-10 05:30:20;2022;4;10;5;30;88465
-66.35179;77.65886;2022-04-10 05:00:10;2022;4;10;5;0;88465
-66.35229;77.65886;2022-04-09 23:30:20;2022;4;9;23;30;88465
-66.35173;77.65894;2022-04-09 23:00:10;2022;4;9;23;0;88465
-66.35112;77.65893;2022-04-09 22:30:14;2022;4;9;22;30;88465
-66.35097;77.65897;2022-04-09 22:00:10;2022;4;9;22;0;88465
-66.35117;77.6589;2022-04-09 21:30:07;2022;4;9;21;30;88465
-66.35151;77.65889;2022-04-09 21:00:07;2022;4;9;21;0;88465
-66.35158;77.65893;2022-04-09 20:30:07;2022;4;9;20;30;88465
-66.35152;77.65897;2022-04-09 20:00:07;2022;4;9;20;0;88465
-66.35149;77.6588;2022-04-09 19:30:07;2022;4;9;19;30;88465
-66.35168;77.65887;2022-04-09 19:00:07;2022;4;9;19;0;88465
-66.35191;77.6589;2022-04-09 18:30:08;2022;4;9;18;30;88465
-66.35181;77.6589;2022-04-09 18:00:09;2022;4;9;18;0;88465
-66.35178;77.6589;2022-04-09 17:30:08;2022;4;9;17;30;88465
-66.35181;77.65893;2022-04-09 17:00:37;2022;4;9;17;0;88465
-66.35185;77.659;2022-04-09 16:30:08;2022;4;9;16;30;88465
-66.35154;77.65914;2022-04-09 16:00:22;2022;4;9;16;0;88465
-66.35117;77.659;2022-04-09 15:30:07;2022;4;9;15;30;88465
-66.35169;77.65897;2022-04-09 15:00:08;2022;4;9;15;0;88465
-66.35177;77.65903;2022-04-09 14:30:08;2022;4;9;14;30;88465
-66.35181;77.65909;2022-04-09 14:00:07;2022;4;9;14;0;88465
-66.35169;77.65909;2022-04-09 13:30:07;2022;4;9;13;30;88465
-66.35152;77.65893;2022-04-09 13:00:09;2022;4;9;13;0;88465
-66.35166;77.65886;2022-04-09 12:30:08;2022;4;9;12;30;88465
-66.35158;77.65887;2022-04-09 12:00:08;2022;4;9;12;0;88465
-66.3516;77.65887;2022-04-09 11:30:37;2022;4;9;11;30;88465
-66.3515;77.65887;2022-04-09 11:00:09;2022;4;9;11;0;88465
-66.35178;77.65893;2022-04-09 10:30:21;2022;4;9;10;30;88465
-66.35178;77.65893;2022-04-09 10:00:12;2022;4;9;10;0;88465
-66.35165;77.65893;2022-04-09 09:30:13;2022;4;9;9;30;88465
-66.35175;77.6589;2022-04-09 09:00:09;2022;4;9;9;0;88465
-66.35147;77.65885;2022-04-09 08:30:07;2022;4;9;8;30;88465
-66.35152;77.65887;2022-04-09 08:00:06;2022;4;9;8;0;88465
-66.35162;77.65887;2022-04-09 07:30:06;2022;4;9;7;30;88465
-66.35151;77.65887;2022-04-09 07:00:37;2022;4;9;7;0;88465
-66.35211;77.65897;2022-04-09 06:30:23;2022;4;9;6;30;88465
-66.3516;77.65916;2022-04-08 23:30:10;2022;4;8;23;30;88465
-66.35159;77.65903;2022-04-08 23:00:10;2022;4;8;23;0;88465
-66.35175;77.65887;2022-04-08 22:30:09;2022;4;8;22;30;88465
-66.35179;77.65905;2022-04-08 22:00:23;2022;4;8;22;0;88465
-66.35097;77.65887;2022-04-08 21:30:14;2022;4;8;21;30;88465
-66.35158;77.65903;2022-04-08 21:00:08;2022;4;8;21;0;88465
-66.35027;77.65899;2022-04-08 20:30:24;2022;4;8;20;30;88465
-66.35118;77.65893;2022-04-08 20:00:14;2022;4;8;20;0;88465
-66.35109;77.65903;2022-04-08 19:30:33;2022;4;8;19;30;88465
-66.35053;77.65893;2022-04-08 19:00:33;2022;4;8;19;0;88465
-66.34982;77.65893;2022-04-08 18:30:20;2022;4;8;18;30;88465
-66.35122;77.659;2022-04-08 18:00:13;2022;4;8;18;0;88465
-66.35143;77.65893;2022-04-08 17:30:19;2022;4;8;17;30;88465
-66.35141;77.65899;2022-04-08 17:00:18;2022;4;8;17;0;88465
-66.35143;77.65887;2022-04-08 16:30:19;2022;4;8;16;30;88465
-66.35098;77.65899;2022-04-08 16:00:20;2022;4;8;16;0;88465
-66.35108;77.65897;2022-04-08 15:30:08;2022;4;8;15;30;88465
-66.35123;77.65901;2022-04-08 15:00:20;2022;4;8;15;0;88465
-66.3516;77.65894;2022-04-08 14:30:09;2022;4;8;14;30;88465
-66.35135;77.65897;2022-04-08 14:00:07;2022;4;8;14;0;88465
-66.35126;77.65899;2022-04-08 13:30:07;2022;4;8;13;30;88465
-66.35103;77.6587;2022-04-08 13:00:09;2022;4;8;13;0;88465
-66.35139;77.65893;2022-04-08 12:30:08;2022;4;8;12;30;88465
-66.35123;77.65893;2022-04-08 12:00:09;2022;4;8;12;0;88465
-66.3511;77.65897;2022-04-08 11:30:08;2022;4;8;11;30;88465
-66.35118;77.65893;2022-04-08 11:00:08;2022;4;8;11;0;88465
-66.35101;77.65893;2022-04-08 10:30:08;2022;4;8;10;30;88465
-66.35174;77.65899;2022-04-08 10:00:20;2022;4;8;10;0;88465
-66.35164;77.65897;2022-04-08 09:30:07;2022;4;8;9;30;88465
-66.35178;77.65897;2022-04-08 09:00:21;2022;4;8;9;0;88465
-66.3508;77.659;2022-04-08 08:30:21;2022;4;8;8;30;88465
-66.35113;77.65901;2022-04-08 08:00:08;2022;4;8;8;0;88465
-66.35091;77.6589;2022-04-08 07:30:09;2022;4;8;7;30;88465
-66.35112;77.6589;2022-04-08 07:00:08;2022;4;8;7;0;88465
-66.3512;77.65885;2022-04-08 06:30:08;2022;4;8;6;30;88465
-66.3512;77.65887;2022-04-08 06:00:08;2022;4;8;6;0;88465
-66.3512;77.65887;2022-04-08 05:30:08;2022;4;8;5;30;88465
-66.35122;77.65889;2022-04-08 05:00:33;2022;4;8;5;0;88465
-66.35118;77.65903;2022-04-07 23:30:08;2022;4;7;23;30;88465
-66.3508;77.65897;2022-04-07 23:00:18;2022;4;7;23;0;88465
-66.35139;77.65894;2022-04-07 22:30:10;2022;4;7;22;30;88465
-66.3513;77.65893;2022-04-07 22:00:11;2022;4;7;22;0;88465
-66.35137;77.65894;2022-04-07 21:30:08;2022;4;7;21;30;88465
-66.35101;77.65893;2022-04-07 21:00:12;2022;4;7;21;0;88465
-66.35114;77.65903;2022-04-07 20:30:19;2022;4;7;20;30;88465
-66.3507;77.65884;2022-04-07 20:00:07;2022;4;7;20;0;88465
-66.35114;77.65881;2022-04-07 19:30:07;2022;4;7;19;30;88465
-66.35112;77.65894;2022-04-07 19:00:07;2022;4;7;19;0;88465
-66.35162;77.65897;2022-04-07 18:30:07;2022;4;7;18;30;88465
-66.35146;77.65901;2022-04-07 18:00:07;2022;4;7;18;0;88465
-66.35143;77.65894;2022-04-07 17:30:08;2022;4;7;17;30;88465
-66.35202;77.65912;2022-04-07 17:00:09;2022;4;7;17;0;88465
-66.35162;77.65909;2022-04-07 16:30:09;2022;4;7;16;30;88465
-66.35135;77.6589;2022-04-07 16:00:08;2022;4;7;16;0;88465
-66.35139;77.65893;2022-04-07 15:30:06;2022;4;7;15;30;88465
-66.35132;77.65894;2022-04-07 15:00:06;2022;4;7;15;0;88465
-66.35127;77.65893;2022-04-07 14:30:06;2022;4;7;14;30;88465
-66.35126;77.65893;2022-04-07 14:00:36;2022;4;7;14;0;88465
-66.35108;77.65884;2022-04-07 13:30:07;2022;4;7;13;30;88465
-66.35116;77.65887;2022-04-07 13:00:19;2022;4;7;13;0;88465
-66.35097;77.65894;2022-04-07 12:30:06;2022;4;7;12;30;88465
-66.35118;77.6589;2022-04-07 12:00:06;2022;4;7;12;0;88465
-66.35118;77.65893;2022-04-07 11:30:36;2022;4;7;11;30;88465
-66.35117;77.65894;2022-04-07 11:00:16;2022;4;7;11;0;88465
-66.35117;77.65893;2022-04-07 10:30:41;2022;4;7;10;30;88465
-66.35117;77.65893;2022-04-07 10:00:06;2022;4;7;10;0;88465
-66.35108;77.65893;2022-04-07 09:30:06;2022;4;7;9;30;88465
-66.35113;77.65893;2022-04-07 09:00:06;2022;4;7;9;0;88465
-66.3511;77.65893;2022-04-07 08:30:55;2022;4;7;8;30;88465
-66.35118;77.65894;2022-04-07 08:00:09;2022;4;7;8;0;88465
-66.35024;77.65918;2022-04-07 07:30:11;2022;4;7;7;30;88465
-66.34982;77.65926;2022-04-07 07:00:10;2022;4;7;7;0;88465
-66.35017;77.65903;2022-04-07 06:30:09;2022;4;7;6;30;88465
-66.35009;77.65918;2022-04-07 06:00:09;2022;4;7;6;0;88465
-66.34977;77.65918;2022-04-07 05:30:09;2022;4;7;5;30;88465
-66.34945;77.65914;2022-04-07 05:00:10;2022;4;7;5;0;88465
-66.35021;77.65926;2022-04-06 23:30:07;2022;4;6;23;30;88465
-66.35038;77.65922;2022-04-06 23:00:09;2022;4;6;23;0;88465
-66.35009;77.65914;2022-04-06 22:30:07;2022;4;6;22;30;88465
-66.35009;77.65914;2022-04-06 22:00:08;2022;4;6;22;0;88465
-66.35017;77.65903;2022-04-06 21:30:07;2022;4;6;21;30;88465
-66.35017;77.65903;2022-04-06 21:00:07;2022;4;6;21;0;88465
-66.35029;77.65901;2022-04-06 20:30:08;2022;4;6;20;30;88465
-66.35032;77.65905;2022-04-06 20:00:08;2022;4;6;20;0;88465
-66.35038;77.65905;2022-04-06 19:30:08;2022;4;6;19;30;88465
